case_id,complaint_time,fraud_type,reported_amount,complaint_state_code,complaint_state_ut,initial_transaction_id,source_type,source_system,primary_mule_account_id,prediction_time
CASE_008242,2025-10-30 20:55:08,Investment Scam,126153,AS,Assam,TXN_0008242,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000093,2025-10-30 21:25:08
CASE_008243,2025-10-30 22:57:17,Card Fraud,39085,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0008243,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018442,2025-10-30 23:27:17
CASE_008244,2025-10-31 00:43:43,UPI Fraud,73646,KA,Karnataka,TXN_0008244,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003662,2025-10-31 01:13:43
CASE_008245,2025-10-31 01:10:48,Phishing,122171,CG,Chhattisgarh,TXN_0008245,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_009072,2025-10-31 01:40:48
CASE_008246,2025-10-31 02:32:59,Card Fraud,176262,AN,Andaman and Nicobar Islands,TXN_0008246,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018241,2025-10-31 03:02:59
CASE_008247,2025-10-31 05:05:05,Marketplace Fraud,66197,RJ,Rajasthan,TXN_0008247,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006340,2025-10-31 05:35:05
CASE_008248,2025-10-31 05:43:52,OTP Fraud,12877,TS,Telangana,TXN_0008248,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012749,2025-10-31 06:13:52
CASE_008249,2025-10-31 05:51:36,Loan App Fraud,7113,PY,Puducherry,TXN_0008249,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012713,2025-10-31 06:21:36
CASE_008250,2025-10-31 09:42:18,Investment Scam,65835,MH,Maharashtra,TXN_0008250,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016171,2025-10-31 10:12:18
CASE_008251,2025-10-31 10:06:14,Account Takeover,25853,OD,Odisha,TXN_0008251,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018476,2025-10-31 10:36:14
CASE_008252,2025-10-31 11:29:54,Loan App Fraud,75080,HP,Himachal Pradesh,TXN_0008252,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004283,2025-10-31 11:59:54
CASE_008253,2025-10-31 11:41:58,Loan App Fraud,13465,JK,Jammu and Kashmir,TXN_0008253,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013475,2025-10-31 12:11:58
CASE_008254,2025-10-31 13:56:06,Marketplace Fraud,27265,MP,Madhya Pradesh,TXN_0008254,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012087,2025-10-31 14:26:06
CASE_008255,2025-10-31 15:41:32,Card Fraud,63601,DL,Delhi,TXN_0008255,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012001,2025-10-31 16:11:32
CASE_008256,2025-10-31 16:30:42,OTP Fraud,55333,SK,Sikkim,TXN_0008256,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002059,2025-10-31 17:00:42
CASE_008257,2025-10-31 16:52:06,UPI Fraud,25827,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0008257,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012236,2025-10-31 17:22:06
CASE_008258,2025-10-31 17:08:42,OTP Fraud,12632,BR,Bihar,TXN_0008258,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_015672,2025-10-31 17:38:42
CASE_008259,2025-10-31 17:47:31,Phishing,41384,JH,Jharkhand,TXN_0008259,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014074,2025-10-31 18:17:31
CASE_008260,2025-10-31 18:46:03,Phishing,31983,WB,West Bengal,TXN_0008260,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001650,2025-10-31 19:16:03
CASE_008261,2025-10-31 18:59:33,Marketplace Fraud,11445,HP,Himachal Pradesh,TXN_0008261,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002451,2025-10-31 19:29:33
CASE_008262,2025-10-31 20:07:08,Account Takeover,137630,AS,Assam,TXN_0008262,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016881,2025-10-31 20:37:08
CASE_008263,2025-10-31 21:30:56,Card Fraud,19993,GJ,Gujarat,TXN_0008263,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012528,2025-10-31 22:00:56
CASE_008264,2025-10-31 22:03:26,Social Engineering,62558,AP,Andhra Pradesh,TXN_0008264,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001260,2025-10-31 22:33:26
CASE_008265,2025-10-31 22:31:24,Phishing,76181,CG,Chhattisgarh,TXN_0008265,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011837,2025-10-31 23:01:24
CASE_008266,2025-11-01 00:31:37,UPI Fraud,72984,JK,Jammu and Kashmir,TXN_0008266,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018696,2025-11-01 01:01:37
CASE_008267,2025-11-01 01:22:45,Marketplace Fraud,43462,CH,Chandigarh,TXN_0008267,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018270,2025-11-01 01:52:45
CASE_008268,2025-11-01 01:48:54,Loan App Fraud,205214,ML,Meghalaya,TXN_0008268,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007365,2025-11-01 02:18:54
CASE_008269,2025-11-01 01:58:15,Social Engineering,22046,NL,Nagaland,TXN_0008269,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003059,2025-11-01 02:28:15
CASE_008270,2025-11-01 02:19:47,Loan App Fraud,37375,ML,Meghalaya,TXN_0008270,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012696,2025-11-01 02:49:47
CASE_008271,2025-11-01 03:54:37,Loan App Fraud,56231,LD,Lakshadweep,TXN_0008271,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006301,2025-11-01 04:24:37
CASE_008272,2025-11-01 06:02:21,Account Takeover,27790,GJ,Gujarat,TXN_0008272,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016012,2025-11-01 06:32:21
CASE_008273,2025-11-01 08:07:26,Marketplace Fraud,25826,GJ,Gujarat,TXN_0008273,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012544,2025-11-01 08:37:26
CASE_008274,2025-11-01 08:29:39,UPI Fraud,50726,GJ,Gujarat,TXN_0008274,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002430,2025-11-01 08:59:39
CASE_008275,2025-11-01 10:23:11,OTP Fraud,61842,PB,Punjab,TXN_0008275,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018168,2025-11-01 10:53:11
CASE_008276,2025-11-01 13:17:19,UPI Fraud,33916,UP,Uttar Pradesh,TXN_0008276,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006153,2025-11-01 13:47:19
CASE_008277,2025-11-01 13:49:13,Investment Scam,33941,MZ,Mizoram,TXN_0008277,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014527,2025-11-01 14:19:13
CASE_008278,2025-11-01 14:45:07,Phishing,18581,HR,Haryana,TXN_0008278,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018864,2025-11-01 15:15:07
CASE_008279,2025-11-01 16:08:37,Card Fraud,44790,CG,Chhattisgarh,TXN_0008279,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_015202,2025-11-01 16:38:37
CASE_008280,2025-11-01 17:03:49,Marketplace Fraud,15679,BR,Bihar,TXN_0008280,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_009986,2025-11-01 17:33:49
CASE_008281,2025-11-01 17:07:21,UPI Fraud,41055,JK,Jammu and Kashmir,TXN_0008281,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003085,2025-11-01 17:37:21
CASE_008282,2025-11-01 17:37:26,OTP Fraud,11744,HP,Himachal Pradesh,TXN_0008282,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004485,2025-11-01 18:07:26
CASE_008283,2025-11-01 17:46:25,Marketplace Fraud,18922,CH,Chandigarh,TXN_0008283,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018841,2025-11-01 18:16:25
CASE_008284,2025-11-01 18:18:07,Investment Scam,9794,JK,Jammu and Kashmir,TXN_0008284,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004372,2025-11-01 18:48:07
CASE_008285,2025-11-01 18:27:10,Social Engineering,85307,CH,Chandigarh,TXN_0008285,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013840,2025-11-01 18:57:10
CASE_008286,2025-11-01 20:09:24,Phishing,20936,GA,Goa,TXN_0008286,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_009381,2025-11-01 20:39:24
CASE_008287,2025-11-01 23:15:19,OTP Fraud,9816,HP,Himachal Pradesh,TXN_0008287,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017007,2025-11-01 23:45:19
CASE_008288,2025-11-02 00:08:49,Social Engineering,71654,PB,Punjab,TXN_0008288,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006695,2025-11-02 00:38:49
CASE_008289,2025-11-02 01:09:18,Loan App Fraud,29985,LA,Ladakh,TXN_0008289,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013104,2025-11-02 01:39:18
CASE_008290,2025-11-02 05:20:54,Loan App Fraud,74271,SK,Sikkim,TXN_0008290,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010742,2025-11-02 05:50:54
CASE_008291,2025-11-02 07:09:44,OTP Fraud,36951,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0008291,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001596,2025-11-02 07:39:44
CASE_008292,2025-11-02 07:18:13,Account Takeover,27562,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0008292,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017055,2025-11-02 07:48:13
CASE_008293,2025-11-02 08:19:02,Investment Scam,42383,MN,Manipur,TXN_0008293,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004336,2025-11-02 08:49:02
CASE_008294,2025-11-02 08:26:38,Marketplace Fraud,17544,OD,Odisha,TXN_0008294,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001127,2025-11-02 08:56:38
CASE_008295,2025-11-02 09:01:16,Marketplace Fraud,109927,CH,Chandigarh,TXN_0008295,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012491,2025-11-02 09:31:16
CASE_008296,2025-11-02 09:08:36,UPI Fraud,66780,MZ,Mizoram,TXN_0008296,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013666,2025-11-02 09:38:36
CASE_008297,2025-11-02 10:02:26,Phishing,22433,AS,Assam,TXN_0008297,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016549,2025-11-02 10:32:26
CASE_008298,2025-11-02 10:20:28,OTP Fraud,13085,TR,Tripura,TXN_0008298,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018862,2025-11-02 10:50:28
CASE_008299,2025-11-02 10:30:34,Social Engineering,25072,GJ,Gujarat,TXN_0008299,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013816,2025-11-02 11:00:34
CASE_008300,2025-11-02 10:59:20,UPI Fraud,30462,MN,Manipur,TXN_0008300,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008559,2025-11-02 11:29:20
CASE_008301,2025-11-02 11:19:32,OTP Fraud,93367,PY,Puducherry,TXN_0008301,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010150,2025-11-02 11:49:32
CASE_008302,2025-11-02 11:25:08,Marketplace Fraud,28860,RJ,Rajasthan,TXN_0008302,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007605,2025-11-02 11:55:08
CASE_008303,2025-11-02 11:51:56,Loan App Fraud,56177,WB,West Bengal,TXN_0008303,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002628,2025-11-02 12:21:56
CASE_008304,2025-11-02 12:40:37,Marketplace Fraud,32933,RJ,Rajasthan,TXN_0008304,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010823,2025-11-02 13:10:37
CASE_008305,2025-11-02 16:44:13,Account Takeover,134877,OD,Odisha,TXN_0008305,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001737,2025-11-02 17:14:13
CASE_008306,2025-11-02 16:50:00,Social Engineering,79241,HR,Haryana,TXN_0008306,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010518,2025-11-02 17:20:00
CASE_008307,2025-11-02 17:41:12,Social Engineering,64053,HP,Himachal Pradesh,TXN_0008307,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018672,2025-11-02 18:11:12
CASE_008308,2025-11-02 18:31:04,Loan App Fraud,25471,SK,Sikkim,TXN_0008308,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004143,2025-11-02 19:01:04
CASE_008309,2025-11-02 19:32:15,Marketplace Fraud,33982,UP,Uttar Pradesh,TXN_0008309,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002265,2025-11-02 20:02:15
CASE_008310,2025-11-02 19:40:02,Card Fraud,35551,PB,Punjab,TXN_0008310,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_005388,2025-11-02 20:10:02
CASE_008311,2025-11-02 19:43:33,Remote Access Scam,39418,MH,Maharashtra,TXN_0008311,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003950,2025-11-02 20:13:33
CASE_008312,2025-11-02 21:05:31,Social Engineering,78189,TS,Telangana,TXN_0008312,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016134,2025-11-02 21:35:31
CASE_008313,2025-11-02 22:18:51,OTP Fraud,237705,AN,Andaman and Nicobar Islands,TXN_0008313,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019761,2025-11-02 22:48:51
CASE_008314,2025-11-02 22:24:12,Card Fraud,18902,JK,Jammu and Kashmir,TXN_0008314,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018204,2025-11-02 22:54:12
CASE_008315,2025-11-02 23:47:16,Marketplace Fraud,32266,PB,Punjab,TXN_0008315,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008239,2025-11-03 00:17:16
CASE_008316,2025-11-03 00:18:37,UPI Fraud,55247,AS,Assam,TXN_0008316,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007408,2025-11-03 00:48:37
CASE_008317,2025-11-03 00:32:35,Phishing,97227,TN,Tamil Nadu,TXN_0008317,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004700,2025-11-03 01:02:35
CASE_008318,2025-11-03 00:41:35,OTP Fraud,75965,KA,Karnataka,TXN_0008318,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006740,2025-11-03 01:11:35
CASE_008319,2025-11-03 01:32:42,UPI Fraud,61711,SK,Sikkim,TXN_0008319,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010550,2025-11-03 02:02:42
CASE_008320,2025-11-03 02:10:55,OTP Fraud,77552,JH,Jharkhand,TXN_0008320,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017230,2025-11-03 02:40:55
CASE_008321,2025-11-03 03:06:12,UPI Fraud,10737,OD,Odisha,TXN_0008321,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004888,2025-11-03 03:36:12
CASE_008322,2025-11-03 03:20:11,Social Engineering,31983,JH,Jharkhand,TXN_0008322,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003111,2025-11-03 03:50:11
CASE_008323,2025-11-03 03:24:31,Marketplace Fraud,51648,AN,Andaman and Nicobar Islands,TXN_0008323,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001180,2025-11-03 03:54:31
CASE_008324,2025-11-03 05:20:31,Card Fraud,10856,AN,Andaman and Nicobar Islands,TXN_0008324,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007798,2025-11-03 05:50:31
CASE_008325,2025-11-03 06:47:10,Social Engineering,53743,CG,Chhattisgarh,TXN_0008325,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013727,2025-11-03 07:17:10
CASE_008326,2025-11-03 07:05:52,Remote Access Scam,45329,SK,Sikkim,TXN_0008326,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000164,2025-11-03 07:35:52
CASE_008327,2025-11-03 07:39:47,Loan App Fraud,62584,SK,Sikkim,TXN_0008327,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002059,2025-11-03 08:09:47
CASE_008328,2025-11-03 10:52:53,Card Fraud,63238,AR,Arunachal Pradesh,TXN_0008328,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001802,2025-11-03 11:22:53
CASE_008329,2025-11-03 11:39:09,Social Engineering,15029,AP,Andhra Pradesh,TXN_0008329,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016867,2025-11-03 12:09:09
CASE_008330,2025-11-03 12:01:44,Loan App Fraud,33821,NL,Nagaland,TXN_0008330,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006880,2025-11-03 12:31:44
CASE_008331,2025-11-03 12:04:05,Remote Access Scam,37200,NL,Nagaland,TXN_0008331,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018948,2025-11-03 12:34:05
CASE_008332,2025-11-03 12:44:17,Social Engineering,29336,AS,Assam,TXN_0008332,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002835,2025-11-03 13:14:17
CASE_008333,2025-11-03 14:18:52,Social Engineering,155219,LD,Lakshadweep,TXN_0008333,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010241,2025-11-03 14:48:52
CASE_008334,2025-11-03 14:34:37,Investment Scam,90119,AP,Andhra Pradesh,TXN_0008334,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003768,2025-11-03 15:04:37
CASE_008335,2025-11-03 16:54:21,Account Takeover,156736,AR,Arunachal Pradesh,TXN_0008335,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010102,2025-11-03 17:24:21
CASE_008336,2025-11-03 17:26:51,Social Engineering,228562,MP,Madhya Pradesh,TXN_0008336,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006482,2025-11-03 17:56:51
CASE_008337,2025-11-03 18:11:37,OTP Fraud,34360,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0008337,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016346,2025-11-03 18:41:37
CASE_008338,2025-11-03 18:17:38,Account Takeover,30448,PY,Puducherry,TXN_0008338,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_009247,2025-11-03 18:47:38
CASE_008339,2025-11-03 19:35:11,Investment Scam,16607,AR,Arunachal Pradesh,TXN_0008339,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010173,2025-11-03 20:05:11
CASE_008340,2025-11-03 20:30:29,Investment Scam,31808,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0008340,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008475,2025-11-03 21:00:29
CASE_008341,2025-11-03 20:34:23,Investment Scam,38017,LA,Ladakh,TXN_0008341,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012188,2025-11-03 21:04:23
CASE_008342,2025-11-03 21:40:19,Loan App Fraud,15437,UK,Uttarakhand,TXN_0008342,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000196,2025-11-03 22:10:19
CASE_008343,2025-11-03 23:59:00,Phishing,260073,MP,Madhya Pradesh,TXN_0008343,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002799,2025-11-04 00:29:00
CASE_008344,2025-11-04 00:01:13,UPI Fraud,32621,UP,Uttar Pradesh,TXN_0008344,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019409,2025-11-04 00:31:13
CASE_008345,2025-11-04 02:05:29,Phishing,20868,HP,Himachal Pradesh,TXN_0008345,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014311,2025-11-04 02:35:29
CASE_008346,2025-11-04 02:19:36,Phishing,65167,ML,Meghalaya,TXN_0008346,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007867,2025-11-04 02:49:36
CASE_008347,2025-11-04 04:57:07,Account Takeover,26876,DL,Delhi,TXN_0008347,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008546,2025-11-04 05:27:07
CASE_008348,2025-11-04 05:24:59,Investment Scam,24158,KL,Kerala,TXN_0008348,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016355,2025-11-04 05:54:59
CASE_008349,2025-11-04 06:13:19,OTP Fraud,48181,SK,Sikkim,TXN_0008349,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013182,2025-11-04 06:43:19
CASE_008350,2025-11-04 06:58:19,Investment Scam,63537,NL,Nagaland,TXN_0008350,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_005168,2025-11-04 07:28:19
CASE_008351,2025-11-04 07:26:44,Remote Access Scam,52942,OD,Odisha,TXN_0008351,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011978,2025-11-04 07:56:44
CASE_008352,2025-11-04 08:00:20,Social Engineering,19033,GA,Goa,TXN_0008352,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017322,2025-11-04 08:30:20
CASE_008353,2025-11-04 08:14:49,Account Takeover,70591,LD,Lakshadweep,TXN_0008353,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008017,2025-11-04 08:44:49
CASE_008354,2025-11-04 08:34:45,OTP Fraud,12726,UK,Uttarakhand,TXN_0008354,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014698,2025-11-04 09:04:45
CASE_008355,2025-11-04 10:05:33,Social Engineering,42138,AR,Arunachal Pradesh,TXN_0008355,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004247,2025-11-04 10:35:33
CASE_008356,2025-11-04 10:57:55,Account Takeover,27396,RJ,Rajasthan,TXN_0008356,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013890,2025-11-04 11:27:55
CASE_008357,2025-11-04 12:02:20,Marketplace Fraud,72703,HP,Himachal Pradesh,TXN_0008357,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017593,2025-11-04 12:32:20
CASE_008358,2025-11-04 12:58:36,OTP Fraud,41658,WB,West Bengal,TXN_0008358,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016832,2025-11-04 13:28:36
CASE_008359,2025-11-04 13:20:43,Loan App Fraud,46882,UP,Uttar Pradesh,TXN_0008359,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013803,2025-11-04 13:50:43
CASE_008360,2025-11-04 13:52:39,Marketplace Fraud,68013,SK,Sikkim,TXN_0008360,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003553,2025-11-04 14:22:39
CASE_008361,2025-11-04 15:52:04,Remote Access Scam,67724,PB,Punjab,TXN_0008361,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007154,2025-11-04 16:22:04
