case_id,cashout_occurred,source_type,cashout_atm_id,cashout_time,cashout_amount,outcome_status
CASE_007449,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07308,2025-10-01 07:31:01,59764,Cash-out observed after prediction point
CASE_007450,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03089,2025-10-01 08:20:57,10210,Cash-out observed after prediction point
CASE_007451,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007452,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15450,2025-10-01 10:57:59,3159,Cash-out observed after prediction point
CASE_007453,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18286,2025-10-01 17:51:09,7419,Cash-out observed after prediction point
CASE_007454,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08916,2025-10-01 16:52:34,13988,Cash-out observed after prediction point
CASE_007455,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02716,2025-10-01 15:55:05,16810,Cash-out observed after prediction point
CASE_007456,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05635,2025-10-01 15:38:40,16245,Cash-out observed after prediction point
CASE_007457,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007458,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04204,2025-10-01 16:38:08,3321,Cash-out observed after prediction point
CASE_007459,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14272,2025-10-01 17:14:45,6673,Cash-out observed after prediction point
CASE_007460,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12335,2025-10-01 20:34:13,8887,Cash-out observed after prediction point
CASE_007461,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18967,2025-10-01 20:49:15,12361,Cash-out observed after prediction point
CASE_007462,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007463,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02926,2025-10-02 02:27:45,11273,Cash-out observed after prediction point
CASE_007464,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02731,2025-10-02 02:43:03,2161,Cash-out observed after prediction point
CASE_007465,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007466,1,SYNTHETIC_PROTOTYPE,SYN_ATM_06023,2025-10-02 04:33:08,11212,Cash-out observed after prediction point
CASE_007467,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08523,2025-10-02 07:49:01,17120,Cash-out observed after prediction point
CASE_007468,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08162,2025-10-02 06:09:59,3270,Cash-out observed after prediction point
CASE_007469,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04870,2025-10-02 11:33:28,2319,Cash-out observed after prediction point
CASE_007470,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16318,2025-10-02 07:51:51,8170,Cash-out observed after prediction point
CASE_007471,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007472,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03337,2025-10-02 09:42:43,74469,Cash-out observed after prediction point
CASE_007473,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02123,2025-10-02 13:04:42,8518,Cash-out observed after prediction point
CASE_007474,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15940,2025-10-02 12:32:18,48185,Cash-out observed after prediction point
CASE_007475,1,SYNTHETIC_PROTOTYPE,SYN_ATM_06740,2025-10-02 14:24:56,16601,Cash-out observed after prediction point
CASE_007476,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05027,2025-10-02 17:00:46,13494,Cash-out observed after prediction point
CASE_007477,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007478,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19540,2025-10-02 16:14:29,10567,Cash-out observed after prediction point
CASE_007479,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007480,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007481,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03098,2025-10-02 22:24:09,22324,Cash-out observed after prediction point
CASE_007482,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007483,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007484,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01703,2025-10-03 03:15:37,8667,Cash-out observed after prediction point
CASE_007485,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007486,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17303,2025-10-03 03:33:31,48260,Cash-out observed after prediction point
CASE_007487,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00255,2025-10-02 23:32:50,11450,Cash-out observed after prediction point
CASE_007488,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07913,2025-10-03 03:06:35,6336,Cash-out observed after prediction point
CASE_007489,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11329,2025-10-03 04:50:06,22002,Cash-out observed after prediction point
CASE_007490,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007491,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007492,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14418,2025-10-03 09:30:56,21762,Cash-out observed after prediction point
CASE_007493,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09614,2025-10-03 12:38:27,7034,Cash-out observed after prediction point
CASE_007494,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09145,2025-10-03 09:09:47,7943,Cash-out observed after prediction point
CASE_007495,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19491,2025-10-03 13:13:09,6980,Cash-out observed after prediction point
CASE_007496,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16780,2025-10-03 11:22:01,42416,Cash-out observed after prediction point
CASE_007497,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04688,2025-10-03 12:08:05,17584,Cash-out observed after prediction point
CASE_007498,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18291,2025-10-03 15:50:33,13632,Cash-out observed after prediction point
CASE_007499,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08959,2025-10-03 17:15:44,8449,Cash-out observed after prediction point
CASE_007500,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007501,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007502,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11826,2025-10-03 14:52:01,35672,Cash-out observed after prediction point
CASE_007503,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007504,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05044,2025-10-03 15:46:06,20877,Cash-out observed after prediction point
CASE_007505,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11743,2025-10-03 16:02:09,16114,Cash-out observed after prediction point
CASE_007506,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007507,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17762,2025-10-03 16:41:42,17772,Cash-out observed after prediction point
CASE_007508,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05088,2025-10-03 17:27:25,15120,Cash-out observed after prediction point
CASE_007509,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14779,2025-10-03 23:54:41,1697,Cash-out observed after prediction point
CASE_007510,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14006,2025-10-03 21:20:15,6656,Cash-out observed after prediction point
CASE_007511,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13904,2025-10-03 17:08:48,31531,Cash-out observed after prediction point
CASE_007512,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007513,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13803,2025-10-03 22:09:54,30114,Cash-out observed after prediction point
CASE_007514,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007515,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09115,2025-10-04 02:06:32,16072,Cash-out observed after prediction point
CASE_007516,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007517,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10991,2025-10-04 04:24:12,25643,Cash-out observed after prediction point
CASE_007518,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01113,2025-10-03 23:01:06,10441,Cash-out observed after prediction point
CASE_007519,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007520,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007521,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11859,2025-10-04 06:03:24,20680,Cash-out observed after prediction point
CASE_007522,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05468,2025-10-04 02:59:05,25246,Cash-out observed after prediction point
CASE_007523,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16478,2025-10-04 01:23:17,3413,Cash-out observed after prediction point
CASE_007524,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03160,2025-10-04 06:45:14,25813,Cash-out observed after prediction point
CASE_007525,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007526,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12431,2025-10-04 04:05:18,6510,Cash-out observed after prediction point
CASE_007527,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15202,2025-10-04 08:08:28,4630,Cash-out observed after prediction point
CASE_007528,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007529,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15807,2025-10-04 09:34:27,123315,Cash-out observed after prediction point
CASE_007530,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00841,2025-10-04 12:55:22,7642,Cash-out observed after prediction point
CASE_007531,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16346,2025-10-04 08:28:22,45486,Cash-out observed after prediction point
CASE_007532,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007533,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007534,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19805,2025-10-04 17:43:48,32992,Cash-out observed after prediction point
CASE_007535,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09368,2025-10-04 15:21:09,52074,Cash-out observed after prediction point
CASE_007536,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19306,2025-10-04 15:37:05,6462,Cash-out observed after prediction point
CASE_007537,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11624,2025-10-04 15:54:28,5608,Cash-out observed after prediction point
CASE_007538,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01980,2025-10-04 14:26:09,3354,Cash-out observed after prediction point
CASE_007539,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007540,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16907,2025-10-04 21:21:14,3270,Cash-out observed after prediction point
CASE_007541,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16751,2025-10-04 22:32:34,23762,Cash-out observed after prediction point
CASE_007542,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05349,2025-10-04 19:15:51,7277,Cash-out observed after prediction point
CASE_007543,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007544,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10892,2025-10-04 23:13:13,38379,Cash-out observed after prediction point
CASE_007545,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08120,2025-10-04 20:16:46,17987,Cash-out observed after prediction point
CASE_007546,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17482,2025-10-04 22:06:23,5611,Cash-out observed after prediction point
CASE_007547,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12872,2025-10-05 04:09:48,5813,Cash-out observed after prediction point
CASE_007548,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01120,2025-10-05 01:01:42,17858,Cash-out observed after prediction point
CASE_007549,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05083,2025-10-05 04:25:42,15394,Cash-out observed after prediction point
CASE_007550,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007551,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19005,2025-10-05 01:11:43,21408,Cash-out observed after prediction point
CASE_007552,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19328,2025-10-05 04:50:52,16706,Cash-out observed after prediction point
CASE_007553,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16737,2025-10-05 08:12:44,12041,Cash-out observed after prediction point
CASE_007554,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007555,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01101,2025-10-05 12:03:32,3284,Cash-out observed after prediction point
CASE_007556,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13107,2025-10-05 11:51:00,3129,Cash-out observed after prediction point
CASE_007557,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11704,2025-10-05 10:08:04,7178,Cash-out observed after prediction point
CASE_007558,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007559,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04659,2025-10-05 10:55:52,24162,Cash-out observed after prediction point
CASE_007560,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15910,2025-10-05 15:53:56,2675,Cash-out observed after prediction point
CASE_007561,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13480,2025-10-05 10:20:49,1000,Cash-out observed after prediction point
CASE_007562,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07864,2025-10-05 15:43:49,11353,Cash-out observed after prediction point
CASE_007563,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05039,2025-10-05 20:05:15,38136,Cash-out observed after prediction point
CASE_007564,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007565,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007566,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07455,2025-10-05 20:44:17,11304,Cash-out observed after prediction point
CASE_007567,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18656,2025-10-05 22:13:30,10250,Cash-out observed after prediction point
CASE_007568,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007569,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12405,2025-10-06 01:53:20,1858,Cash-out observed after prediction point
CASE_007570,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007571,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10931,2025-10-06 01:08:36,11903,Cash-out observed after prediction point
CASE_007572,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007573,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12153,2025-10-06 04:31:09,1000,Cash-out observed after prediction point
CASE_007574,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09837,2025-10-06 09:08:04,3385,Cash-out observed after prediction point
CASE_007575,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007576,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04152,2025-10-06 04:10:35,4607,Cash-out observed after prediction point
CASE_007577,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00238,2025-10-06 07:29:53,5602,Cash-out observed after prediction point
CASE_007578,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19332,2025-10-06 10:51:22,25578,Cash-out observed after prediction point
CASE_007579,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007580,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11354,2025-10-06 07:07:44,27741,Cash-out observed after prediction point
CASE_007581,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07965,2025-10-06 05:34:06,47543,Cash-out observed after prediction point
CASE_007582,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007583,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07102,2025-10-06 08:33:09,10479,Cash-out observed after prediction point
CASE_007584,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05579,2025-10-06 10:11:50,22814,Cash-out observed after prediction point
CASE_007585,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007586,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09998,2025-10-06 10:18:30,1033,Cash-out observed after prediction point
CASE_007587,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007588,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17679,2025-10-06 10:43:14,19029,Cash-out observed after prediction point
CASE_007589,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12998,2025-10-06 14:43:28,23111,Cash-out observed after prediction point
CASE_007590,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05692,2025-10-06 14:19:36,21350,Cash-out observed after prediction point
CASE_007591,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01669,2025-10-06 15:13:43,13584,Cash-out observed after prediction point
CASE_007592,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01068,2025-10-06 17:41:30,25797,Cash-out observed after prediction point
CASE_007593,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16273,2025-10-06 17:47:59,11997,Cash-out observed after prediction point
CASE_007594,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007595,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18089,2025-10-06 21:08:44,5493,Cash-out observed after prediction point
CASE_007596,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12814,2025-10-06 22:27:12,14995,Cash-out observed after prediction point
CASE_007597,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01141,2025-10-06 19:34:49,21711,Cash-out observed after prediction point
CASE_007598,1,SYNTHETIC_PROTOTYPE,SYN_ATM_06437,2025-10-06 20:19:38,19727,Cash-out observed after prediction point
CASE_007599,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17794,2025-10-07 00:54:17,12544,Cash-out observed after prediction point
CASE_007600,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16951,2025-10-07 00:18:27,1840,Cash-out observed after prediction point
CASE_007601,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11074,2025-10-07 00:33:57,7282,Cash-out observed after prediction point
CASE_007602,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17601,2025-10-07 05:31:11,23450,Cash-out observed after prediction point
CASE_007603,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08727,2025-10-07 08:46:54,18059,Cash-out observed after prediction point
CASE_007604,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16498,2025-10-07 10:06:04,8332,Cash-out observed after prediction point
CASE_007605,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11541,2025-10-07 06:47:59,9630,Cash-out observed after prediction point
CASE_007606,1,SYNTHETIC_PROTOTYPE,SYN_ATM_06883,2025-10-07 06:20:49,35419,Cash-out observed after prediction point
CASE_007607,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17240,2025-10-07 10:55:45,5355,Cash-out observed after prediction point
CASE_007608,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08483,2025-10-07 05:25:41,1978,Cash-out observed after prediction point
CASE_007609,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00655,2025-10-07 10:54:01,6104,Cash-out observed after prediction point
CASE_007610,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10782,2025-10-07 13:32:10,47041,Cash-out observed after prediction point
CASE_007611,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007612,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007613,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007614,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007615,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13580,2025-10-07 18:16:53,8555,Cash-out observed after prediction point
CASE_007616,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19716,2025-10-07 15:26:18,36274,Cash-out observed after prediction point
CASE_007617,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00475,2025-10-07 16:03:13,6071,Cash-out observed after prediction point
CASE_007618,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18255,2025-10-07 18:28:58,15688,Cash-out observed after prediction point
CASE_007619,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007620,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14617,2025-10-07 19:55:38,71541,Cash-out observed after prediction point
CASE_007621,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15723,2025-10-07 22:30:14,20237,Cash-out observed after prediction point
CASE_007622,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04763,2025-10-08 03:23:31,8340,Cash-out observed after prediction point
CASE_007623,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08199,2025-10-07 22:34:26,7193,Cash-out observed after prediction point
CASE_007624,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17852,2025-10-08 05:27:28,119658,Cash-out observed after prediction point
CASE_007625,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007626,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007627,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11572,2025-10-08 04:48:06,2196,Cash-out observed after prediction point
CASE_007628,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007629,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007630,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007631,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09001,2025-10-08 10:28:13,5770,Cash-out observed after prediction point
CASE_007632,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03204,2025-10-08 12:42:00,10084,Cash-out observed after prediction point
CASE_007633,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16200,2025-10-08 09:43:35,9782,Cash-out observed after prediction point
CASE_007634,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02452,2025-10-08 08:17:10,7955,Cash-out observed after prediction point
CASE_007635,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04111,2025-10-08 13:47:54,7437,Cash-out observed after prediction point
CASE_007636,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03220,2025-10-08 10:12:27,3703,Cash-out observed after prediction point
CASE_007637,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12379,2025-10-08 12:07:05,10143,Cash-out observed after prediction point
CASE_007638,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007639,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02354,2025-10-08 13:33:50,5797,Cash-out observed after prediction point
CASE_007640,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15329,2025-10-08 18:45:13,19784,Cash-out observed after prediction point
CASE_007641,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00267,2025-10-08 17:56:06,1100,Cash-out observed after prediction point
CASE_007642,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007643,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_007644,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11323,2025-10-08 17:45:25,28181,Cash-out observed after prediction point
CASE_007645,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16983,2025-10-08 15:37:20,27166,Cash-out observed after prediction point
